rate_id,season_name,price_multiplier,listing_id
114153,Summer Peak,0.96,27083112
114154,Winter Off-Peak,0.85,27083575
114155,Winter Off-Peak,1.02,27083945
114156,Spring Break,0.85,27084832
114157,Spring Break,0.86,27085372
114158,Winter Off-Peak,1.41,27085643
114159,Summer Peak,1.25,27086130
114160,Summer Peak,0.98,27086249
114161,Winter Off-Peak,0.96,27087566
114162,Summer Peak,1.26,27088022
114163,Winter Off-Peak,1.14,27088182
114164,Winter Off-Peak,1.4,27088254
114165,Summer Peak,1.07,27088944
114166,Winter Off-Peak,1.03,27089110
114167,Spring Break,1.42,27089135
114168,Winter Off-Peak,1.35,27089896
114169,Spring Break,1.13,27090376
114170,Spring Break,1.08,27096053
114171,Spring Break,1.11,27098774
114172,Spring Break,0.99,27100997
114173,Spring Break,1.12,27103785
114174,Spring Break,1.27,27104485
114175,Summer Peak,1.2,27104814
114176,Summer Peak,0.86,27106745
114177,Summer Peak,0.93,27106749
114178,Spring Break,1.0,27107124
114179,Spring Break,0.82,27107511
114180,Spring Break,1.44,27108423
114181,Summer Peak,1.21,27110090
114182,Spring Break,1.1,27110361
114183,Winter Off-Peak,1.04,27111405
114184,Spring Break,1.4,27111530
114185,Spring Break,1.3,27111588
114186,Winter Off-Peak,1.12,27111881
114187,Winter Off-Peak,1.0,27112282
114188,Summer Peak,1.23,27112835
114189,Spring Break,1.14,27113535
114190,Winter Off-Peak,1.21,27113697
114191,Summer Peak,1.33,27115251
114192,Spring Break,1.28,27125757
114193,Spring Break,1.42,27125791
114194,Summer Peak,1.11,27126270
114195,Spring Break,1.45,27127045
114196,Spring Break,1.01,27127722
114197,Winter Off-Peak,1.2,27128039
114198,Winter Off-Peak,1.47,27130196
114199,Spring Break,0.93,27131137
114200,Winter Off-Peak,1.42,27131151
114201,Spring Break,1.36,27131580
114202,Spring Break,1.28,27131607
114203,Summer Peak,1.3,27131829
114204,Spring Break,0.85,27132102
114205,Winter Off-Peak,1.07,27132152
114206,Winter Off-Peak,0.82,27133123
114207,Winter Off-Peak,0.84,27133188
114208,Summer Peak,1.27,27133412
114209,Winter Off-Peak,1.1,27134625
114210,Summer Peak,1.22,27135927
114211,Summer Peak,0.84,27136219
114212,Spring Break,1.0,27137095
114213,Spring Break,0.95,27137301
114214,Summer Peak,1.12,27137607
114215,Spring Break,1.43,27137651
114216,Winter Off-Peak,1.44,27138925
114217,Winter Off-Peak,1.07,27138938
114218,Spring Break,1.14,27139072
114219,Spring Break,1.23,27139625
114220,Spring Break,1.26,27139685
114221,Spring Break,1.4,27139915
114222,Summer Peak,1.17,27140232
114223,Winter Off-Peak,1.41,27140359
114224,Spring Break,0.97,27140472
114225,Spring Break,1.5,27140547
114226,Winter Off-Peak,1.46,27140578
114227,Spring Break,1.14,27140780
114228,Summer Peak,0.97,27141013
114229,Spring Break,0.98,27141191
114230,Spring Break,1.5,27142225
114231,Summer Peak,0.84,27143808
114232,Winter Off-Peak,1.46,27149449
114233,Summer Peak,0.99,27149630
114234,Winter Off-Peak,1.02,27150644
114235,Spring Break,1.21,27154602
114236,Spring Break,1.2,27156129
114237,Summer Peak,1.14,27156174
114238,Winter Off-Peak,1.42,27157649
114239,Summer Peak,1.42,27159331
114240,Summer Peak,0.89,27159664
114241,Summer Peak,1.05,27160398
114242,Winter Off-Peak,1.08,27160493
114243,Winter Off-Peak,1.24,27160938
114244,Spring Break,1.47,27161183
114245,Spring Break,1.02,27161388
114246,Spring Break,1.14,27161807
114247,Summer Peak,0.83,27162696
114248,Spring Break,0.97,27163003
114249,Spring Break,1.42,27164116
114250,Spring Break,1.26,27164169
114251,Summer Peak,0.93,27165248
114252,Spring Break,1.4,27165702
114253,Summer Peak,1.08,27166808
114254,Spring Break,1.13,27166904
114255,Winter Off-Peak,1.12,27167258
114256,Summer Peak,0.83,27168097
114257,Winter Off-Peak,0.81,27169644
114258,Spring Break,1.03,27169890
114259,Winter Off-Peak,1.22,27172827
114260,Spring Break,1.23,27173512
114261,Winter Off-Peak,0.98,27173844
114262,Spring Break,1.26,27185508
114263,Winter Off-Peak,1.17,27186509
114264,Summer Peak,1.13,27188155
114265,Summer Peak,1.15,27189113
114266,Spring Break,1.24,27190005
114267,Spring Break,0.89,27190713
114268,Summer Peak,1.2,27191921
114269,Winter Off-Peak,1.25,27192502
114270,Summer Peak,1.13,27194554
114271,Summer Peak,0.9,27195039
114272,Summer Peak,1.26,27195515
114273,Summer Peak,1.29,27195566
114274,Summer Peak,1.46,27195600
114275,Spring Break,1.33,27195692
114276,Summer Peak,1.48,27196488
114277,Winter Off-Peak,1.07,27196874
114278,Summer Peak,1.23,27197193
114279,Winter Off-Peak,1.0,27199508
114280,Spring Break,0.85,27200105
114281,Summer Peak,1.12,27201242
114282,Spring Break,1.19,27201257
114283,Spring Break,1.31,27201468
114284,Winter Off-Peak,1.45,27201540
114285,Winter Off-Peak,0.94,27202604
114286,Summer Peak,1.34,27202749
114287,Winter Off-Peak,1.02,27202986
114288,Summer Peak,1.13,27203333
114289,Winter Off-Peak,0.95,27203347
114290,Summer Peak,1.23,27203413
114291,Winter Off-Peak,1.41,27203779
114292,Summer Peak,1.26,27203985
114293,Spring Break,0.93,27204768
114294,Summer Peak,0.81,27205234
114295,Winter Off-Peak,0.88,27205506
114296,Spring Break,1.01,27211525
114297,Spring Break,1.29,27214615
114298,Spring Break,1.3,27215273
114299,Winter Off-Peak,1.44,27215478
114300,Spring Break,1.29,27215807
114301,Winter Off-Peak,0.89,27216072
114302,Summer Peak,0.95,27216202
114303,Spring Break,1.05,27216361
114304,Winter Off-Peak,1.27,27216826
114305,Summer Peak,1.33,27217390
114306,Spring Break,0.82,27217551
114307,Winter Off-Peak,1.05,27217759
114308,Spring Break,1.0,27217819
114309,Winter Off-Peak,0.92,27220502
114310,Summer Peak,1.02,27221468
114311,Summer Peak,1.35,27222175
114312,Spring Break,1.35,27222424
114313,Winter Off-Peak,1.03,27225028
114314,Spring Break,1.03,27225540
114315,Spring Break,0.84,27225628
114316,Spring Break,0.91,27225643
114317,Spring Break,1.49,27225719
114318,Summer Peak,1.02,27225784
114319,Summer Peak,1.26,27225888
114320,Summer Peak,1.0,27226871
114321,Summer Peak,1.28,27227103
114322,Summer Peak,1.17,27227269
114323,Winter Off-Peak,1.24,27227358
114324,Summer Peak,1.02,27227655
114325,Spring Break,1.11,27227840
114326,Summer Peak,0.94,27229363
114327,Winter Off-Peak,0.89,27230758
114328,Summer Peak,1.4,27234677
114329,Winter Off-Peak,1.39,27235064
114330,Spring Break,1.15,27235864
114331,Summer Peak,0.99,27236170
114332,Winter Off-Peak,1.36,27237325
114333,Spring Break,1.19,27237510
114334,Spring Break,0.84,27237511
114335,Summer Peak,1.1,27237512
114336,Summer Peak,1.06,27237516
114337,Summer Peak,1.4,27237526
114338,Summer Peak,0.83,27237539
114339,Summer Peak,1.47,27237549
114340,Winter Off-Peak,1.06,27237563
114341,Summer Peak,1.16,27237570
114342,Winter Off-Peak,1.01,27237572
114343,Spring Break,0.97,27237577
114344,Summer Peak,1.02,27237578
114345,Winter Off-Peak,1.02,27237583
114346,Summer Peak,0.93,27237586
114347,Summer Peak,1.39,27237591
114348,Summer Peak,1.06,27237604
114349,Spring Break,1.25,27237606
114350,Summer Peak,0.81,27237609
114351,Summer Peak,1.36,27237610
114352,Winter Off-Peak,0.92,27237623
114353,Summer Peak,1.24,27237625
114354,Summer Peak,1.15,27237631
114355,Winter Off-Peak,1.24,27238918
114356,Winter Off-Peak,1.47,27241336
114357,Summer Peak,1.1,27244093
114358,Spring Break,1.06,27246155
114359,Spring Break,1.47,27248443
114360,Spring Break,1.2,27248487
114361,Spring Break,0.92,27249535
114362,Winter Off-Peak,0.99,27250227
114363,Summer Peak,1.27,27250336
114364,Summer Peak,1.3,27250504
114365,Winter Off-Peak,1.08,27250960
114366,Summer Peak,1.18,27251398
114367,Spring Break,1.37,27252114
114368,Winter Off-Peak,1.37,27252615
114369,Summer Peak,1.06,27252798
114370,Winter Off-Peak,1.21,27254736
114371,Summer Peak,1.44,27255101
114372,Summer Peak,0.81,27255632
114373,Summer Peak,1.21,27255936
114374,Spring Break,0.92,27256404
114375,Summer Peak,0.87,27257149
114376,Winter Off-Peak,0.83,27257929
114377,Summer Peak,0.82,27257936
114378,Summer Peak,1.14,27259887
114379,Summer Peak,1.1,27260962
114380,Winter Off-Peak,0.86,27260995
114381,Winter Off-Peak,1.4,27261168
114382,Winter Off-Peak,1.2,27262079
114383,Winter Off-Peak,1.05,27262712
114384,Spring Break,1.43,27263672
114385,Winter Off-Peak,1.18,27264907
114386,Winter Off-Peak,0.96,27264926
114387,Summer Peak,1.33,27274799
114388,Spring Break,0.81,27277107
114389,Summer Peak,1.37,27277569
114390,Summer Peak,0.85,27277843
114391,Summer Peak,1.26,27278017
114392,Winter Off-Peak,0.84,27279139
114393,Spring Break,0.81,27279410
114394,Spring Break,0.82,27279645
114395,Spring Break,1.0,27279953
114396,Summer Peak,0.95,27279982
114397,Summer Peak,1.39,27280189
114398,Spring Break,0.97,27281341
114399,Summer Peak,1.16,27281452
114400,Spring Break,1.2,27281620
114401,Spring Break,1.31,27281794
114402,Summer Peak,1.31,27282297
114403,Winter Off-Peak,1.45,27282364
114404,Spring Break,1.15,27282824
114405,Summer Peak,0.81,27283564
114406,Winter Off-Peak,1.49,27284500
114407,Spring Break,0.98,27284564
114408,Spring Break,0.82,27284611
114409,Winter Off-Peak,1.49,27284901
114410,Summer Peak,1.19,27285058
114411,Spring Break,1.4,27285234
114412,Winter Off-Peak,1.48,27285454
114413,Summer Peak,1.43,27287076
114414,Spring Break,0.86,27287158
114415,Summer Peak,1.04,27287501
114416,Spring Break,1.26,27290648
114417,Spring Break,1.09,27291497
114418,Summer Peak,0.99,27291757
114419,Spring Break,1.17,27292217
114420,Summer Peak,0.96,27292944
114421,Spring Break,1.18,27293665
114422,Spring Break,1.1,27295164
114423,Winter Off-Peak,0.96,27295492
114424,Winter Off-Peak,0.9,27296173
114425,Spring Break,1.34,27296868
114426,Spring Break,0.8,27297152
114427,Spring Break,0.93,27298901
114428,Summer Peak,1.1,27299174
114429,Winter Off-Peak,1.16,27301019
114430,Winter Off-Peak,1.45,27301638
114431,Spring Break,1.04,27301758
114432,Winter Off-Peak,1.04,27301897
114433,Summer Peak,1.08,27302499
114434,Summer Peak,0.94,27303282
114435,Summer Peak,1.23,27304339
114436,Summer Peak,1.13,27304971
114437,Spring Break,1.46,27308088
114438,Spring Break,1.41,27308432
114439,Summer Peak,1.4,27309080
114440,Winter Off-Peak,1.06,27312214
114441,Summer Peak,1.02,27312914
114442,Winter Off-Peak,0.83,27312987
114443,Winter Off-Peak,0.98,27313587
114444,Winter Off-Peak,1.47,27314038
114445,Winter Off-Peak,1.11,27314650
114446,Winter Off-Peak,1.3,27315942
114447,Spring Break,0.82,27316669
114448,Winter Off-Peak,1.26,27322746
114449,Winter Off-Peak,1.13,27326744
114450,Winter Off-Peak,1.22,27328415
114451,Winter Off-Peak,0.96,27329048
114452,Summer Peak,1.09,27329585
114453,Winter Off-Peak,0.96,27332332
114454,Winter Off-Peak,1.14,27332770
114455,Spring Break,1.04,27333008
114456,Summer Peak,1.2,27333579
114457,Spring Break,0.91,27334148
114458,Winter Off-Peak,0.99,27334857
114459,Winter Off-Peak,1.2,27336179
114460,Summer Peak,1.43,27336613
114461,Spring Break,0.87,27336782
114462,Winter Off-Peak,1.42,27336802
114463,Spring Break,1.28,27336951
114464,Summer Peak,1.46,27337223
114465,Winter Off-Peak,0.88,27337409
114466,Summer Peak,0.84,27337533
114467,Summer Peak,1.18,27338033
114468,Spring Break,1.07,27338569
114469,Winter Off-Peak,1.38,27341015
114470,Spring Break,0.86,27341122
114471,Winter Off-Peak,0.97,27343189
114472,Spring Break,1.01,27351337
114473,Winter Off-Peak,1.26,27351442
114474,Summer Peak,1.14,27356337
114475,Spring Break,1.13,27356543
114476,Spring Break,0.96,27357537
114477,Winter Off-Peak,0.94,27357619
114478,Summer Peak,1.42,27358688
114479,Spring Break,1.35,27359314
114480,Summer Peak,0.96,27359346
114481,Spring Break,0.92,27359696
114482,Summer Peak,0.97,27359897
114483,Summer Peak,1.41,27360252
114484,Spring Break,1.29,27360936
114485,Spring Break,1.44,27361321
114486,Winter Off-Peak,0.99,27361471
114487,Spring Break,0.98,27361805
114488,Summer Peak,0.92,27362309
114489,Summer Peak,0.94,27362417
114490,Spring Break,1.1,27362458
114491,Summer Peak,0.91,27363157
114492,Spring Break,1.24,27363172
114493,Summer Peak,0.93,27363454
114494,Summer Peak,1.11,27364187
114495,Summer Peak,1.01,27364236
114496,Spring Break,0.87,27364319
114497,Summer Peak,0.84,27365033
114498,Summer Peak,1.0,27365650
114499,Summer Peak,1.48,27365908
114500,Spring Break,1.22,27366041
114501,Summer Peak,1.32,27366228
114502,Winter Off-Peak,1.42,27366401
114503,Summer Peak,1.3,27366783
114504,Spring Break,0.87,27367243
114505,Spring Break,0.9,27367939
114506,Spring Break,1.35,27368144
114507,Summer Peak,1.02,27368472
114508,Spring Break,1.07,27368543
114509,Summer Peak,0.81,27368907
114510,Winter Off-Peak,1.32,27368990
114511,Winter Off-Peak,1.16,27369200
114512,Spring Break,1.18,27369583
114513,Winter Off-Peak,1.4,27369599
114514,Summer Peak,1.35,27369713
114515,Spring Break,1.04,27370912
114516,Spring Break,0.93,27372891
114517,Summer Peak,1.31,27373231
114518,Summer Peak,1.06,27373536
114519,Winter Off-Peak,1.06,27373599
114520,Spring Break,1.28,27374183
114521,Summer Peak,0.87,27375052
114522,Winter Off-Peak,1.44,27375467
114523,Summer Peak,1.22,27380062
114524,Spring Break,1.06,27382741
114525,Summer Peak,1.22,27384075
114526,Winter Off-Peak,0.81,27384626
114527,Winter Off-Peak,1.37,27385411
114528,Winter Off-Peak,0.99,27385494
114529,Winter Off-Peak,1.14,27385914
114530,Winter Off-Peak,1.04,27385966
114531,Winter Off-Peak,1.45,27386339
114532,Winter Off-Peak,1.44,27386991
114533,Spring Break,1.16,27387238
114534,Winter Off-Peak,1.44,27387265
114535,Winter Off-Peak,1.32,27387286
114536,Summer Peak,1.17,27387520
114537,Spring Break,1.22,27388568
114538,Spring Break,1.3,27389045
114539,Winter Off-Peak,1.35,27389647
114540,Summer Peak,1.22,27389714
114541,Summer Peak,0.93,27389854
114542,Spring Break,0.86,27389930
114543,Summer Peak,0.88,27390188
114544,Summer Peak,1.38,27390867
114545,Spring Break,1.4,27391028
114546,Spring Break,0.87,27391206
114547,Winter Off-Peak,1.36,27392814
114548,Winter Off-Peak,0.8,27393400
114549,Spring Break,1.47,27393606
114550,Summer Peak,1.18,27393765
114551,Spring Break,1.27,27394468
114552,Summer Peak,1.15,27394897
114553,Winter Off-Peak,0.87,27395171
114554,Spring Break,1.37,27397256
114555,Summer Peak,1.38,27398613
114556,Summer Peak,1.36,27398782
114557,Summer Peak,1.07,27398972
114558,Winter Off-Peak,1.49,27401585
114559,Summer Peak,1.09,27402244
114560,Winter Off-Peak,1.37,27402384
114561,Spring Break,1.34,27403622
114562,Winter Off-Peak,1.03,27405246
114563,Winter Off-Peak,1.32,27405333
114564,Winter Off-Peak,1.24,27405874
114565,Spring Break,1.3,27406282
114566,Summer Peak,1.14,27406558
114567,Summer Peak,0.82,27407257
114568,Winter Off-Peak,0.81,27407457
114569,Winter Off-Peak,1.43,27407852
114570,Winter Off-Peak,1.06,27407863
114571,Winter Off-Peak,1.4,27408243
114572,Summer Peak,1.27,27409329
114573,Summer Peak,0.89,27414303
114574,Winter Off-Peak,1.28,27416658
114575,Winter Off-Peak,1.1,27417822
114576,Spring Break,1.07,27420805
114577,Spring Break,0.94,27422570
114578,Winter Off-Peak,1.29,27422684
114579,Winter Off-Peak,0.84,27423688
114580,Spring Break,1.08,27424575
114581,Winter Off-Peak,0.99,27424610
114582,Summer Peak,1.28,27425011
114583,Spring Break,1.36,27425265
114584,Winter Off-Peak,0.81,27425371
114585,Spring Break,0.85,27425828
114586,Spring Break,1.36,27426650
114587,Spring Break,0.98,27426767
114588,Winter Off-Peak,1.24,27426797
114589,Summer Peak,1.33,27427289
114590,Spring Break,1.48,27427898
114591,Summer Peak,0.84,27428046
114592,Summer Peak,1.14,27429253
114593,Spring Break,1.02,27429817
114594,Summer Peak,1.35,27430644
114595,Spring Break,1.38,27431305
114596,Spring Break,0.91,27431313
114597,Spring Break,0.97,27431698
114598,Winter Off-Peak,1.38,27432653
114599,Winter Off-Peak,0.95,27433046
114600,Winter Off-Peak,1.21,27434658
114601,Winter Off-Peak,1.31,27435989
114602,Spring Break,1.38,27436322
114603,Winter Off-Peak,1.14,27436334
114604,Winter Off-Peak,1.05,27437662
114605,Spring Break,0.96,27437794
114606,Winter Off-Peak,1.26,27438452
114607,Winter Off-Peak,1.02,27453970
114608,Summer Peak,0.88,27454297
114609,Spring Break,0.91,27454358
114610,Spring Break,1.08,27454691
114611,Summer Peak,1.1,27454904
114612,Winter Off-Peak,0.82,27455308
114613,Winter Off-Peak,1.03,27455707
114614,Spring Break,1.48,27457026
114615,Winter Off-Peak,0.86,27457583
114616,Summer Peak,1.03,27458304
114617,Spring Break,0.92,27459543
114618,Winter Off-Peak,0.84,27459661
114619,Winter Off-Peak,1.24,27460411
114620,Summer Peak,1.28,27460536
114621,Winter Off-Peak,1.19,27461602
114622,Spring Break,1.5,27462003
114623,Summer Peak,1.12,27462063
114624,Winter Off-Peak,0.94,27464651
114625,Spring Break,1.4,27465159
114626,Summer Peak,0.99,27465935
114627,Spring Break,1.13,27466393
114628,Winter Off-Peak,1.23,27466647
114629,Winter Off-Peak,1.16,27467399
114630,Spring Break,1.09,27468323
114631,Spring Break,1.01,27468927
114632,Summer Peak,1.03,27469022
114633,Spring Break,1.35,27470574
114634,Winter Off-Peak,1.09,27470676
114635,Spring Break,1.19,27471155
114636,Summer Peak,1.13,27471933
114637,Summer Peak,1.02,27472037
114638,Winter Off-Peak,0.95,27472111
114639,Spring Break,0.96,27473250
114640,Summer Peak,1.03,27477710
114641,Spring Break,0.99,27478943
114642,Winter Off-Peak,1.04,27480436
114643,Spring Break,1.37,27481115
114644,Summer Peak,0.83,27482124
114645,Spring Break,1.29,27482592
114646,Winter Off-Peak,1.26,27483961
114647,Spring Break,0.98,27484611
114648,Summer Peak,1.19,27486545
114649,Summer Peak,1.42,27487078
114650,Spring Break,1.12,27488220
114651,Winter Off-Peak,0.87,27488806
114652,Spring Break,1.28,27489188
114653,Winter Off-Peak,1.35,27489247
114654,Summer Peak,1.29,27491339
114655,Winter Off-Peak,1.3,27491393
114656,Spring Break,0.83,27491566
114657,Summer Peak,1.28,27491585
114658,Summer Peak,1.02,27492039
114659,Summer Peak,1.37,27492139
114660,Winter Off-Peak,1.07,27492179
114661,Spring Break,0.94,27492304
114662,Spring Break,0.9,27492948
114663,Summer Peak,0.91,27494148
114664,Summer Peak,0.92,27494734
114665,Summer Peak,1.04,27498398
114666,Winter Off-Peak,1.33,27499097
114667,Winter Off-Peak,0.92,27500496
114668,Winter Off-Peak,1.14,27501755
114669,Summer Peak,1.45,27502928
114670,Winter Off-Peak,1.37,27504048
114671,Spring Break,0.86,27504290
114672,Summer Peak,1.09,27505253
114673,Winter Off-Peak,0.93,27506090
114674,Winter Off-Peak,1.31,27506095
114675,Winter Off-Peak,1.11,27506113
114676,Winter Off-Peak,1.37,27506443
114677,Spring Break,1.41,27507137
114678,Winter Off-Peak,0.82,27507299
114679,Spring Break,1.01,27507457
114680,Winter Off-Peak,1.08,27507561
114681,Winter Off-Peak,1.48,27507663
114682,Winter Off-Peak,1.06,27507912
114683,Summer Peak,0.99,27508376
114684,Spring Break,1.37,27508803
114685,Summer Peak,0.82,27509562
114686,Winter Off-Peak,1.21,27509983
114687,Summer Peak,1.16,27510869
114688,Summer Peak,0.86,27511207
114689,Winter Off-Peak,1.49,27517686
114690,Spring Break,1.47,27518599
114691,Spring Break,1.39,27519196
114692,Winter Off-Peak,1.23,27519772
114693,Summer Peak,0.9,27520341
114694,Summer Peak,0.86,27521147
114695,Summer Peak,1.42,27521990
114696,Winter Off-Peak,1.04,27523125
114697,Winter Off-Peak,0.95,27523631
114698,Spring Break,1.01,27523953
114699,Summer Peak,1.37,27524142
114700,Spring Break,1.39,27524258
114701,Spring Break,1.33,27524608
114702,Winter Off-Peak,0.93,27524646
114703,Summer Peak,0.85,27524836
114704,Spring Break,1.41,27526504
114705,Winter Off-Peak,0.86,27526520
114706,Summer Peak,0.82,27526619
114707,Spring Break,1.17,27526697
114708,Spring Break,1.37,27526727
114709,Spring Break,1.22,27526910
114710,Winter Off-Peak,1.17,27526997
114711,Winter Off-Peak,1.09,27527039
114712,Winter Off-Peak,1.3,27527118
114713,Spring Break,1.43,27527478
114714,Winter Off-Peak,1.07,27527902
114715,Spring Break,0.94,27528026
114716,Winter Off-Peak,1.49,27528267
114717,Spring Break,0.87,27528305
114718,Winter Off-Peak,1.0,27528620
114719,Winter Off-Peak,1.33,27528935
114720,Summer Peak,0.88,27529129
114721,Winter Off-Peak,0.9,27529325
114722,Summer Peak,0.82,27529458
114723,Spring Break,1.29,27529564
114724,Spring Break,1.1,27529655
114725,Summer Peak,1.21,27530069
114726,Winter Off-Peak,0.88,27530187
114727,Spring Break,1.06,27530761
114728,Summer Peak,1.31,27531821
114729,Spring Break,1.17,27532758
114730,Summer Peak,0.97,27534625
114731,Summer Peak,0.85,27538237
114732,Winter Off-Peak,1.21,27539706
114733,Summer Peak,1.19,27540102
114734,Summer Peak,1.02,27540139
114735,Spring Break,1.43,27542342
114736,Spring Break,0.97,27542642
114737,Spring Break,1.3,27542872
114738,Summer Peak,1.03,27543086
114739,Summer Peak,1.19,27543590
114740,Winter Off-Peak,1.19,27544396
114741,Spring Break,1.41,27545221
114742,Winter Off-Peak,1.47,27545256
114743,Spring Break,1.33,27545876
114744,Winter Off-Peak,1.29,27546086
114745,Winter Off-Peak,0.97,27546132
114746,Summer Peak,1.01,27546295
114747,Spring Break,1.39,27546818
114748,Spring Break,1.07,27546831
114749,Winter Off-Peak,0.94,27547687
114750,Spring Break,0.88,27549021
114751,Summer Peak,1.36,27549628
114752,Summer Peak,0.83,27551182
114753,Winter Off-Peak,1.11,27551227
114754,Winter Off-Peak,1.22,27551268
114755,Spring Break,1.02,27551436
114756,Spring Break,1.11,27551517
114757,Winter Off-Peak,1.19,27551619
114758,Spring Break,1.26,27551715
114759,Spring Break,0.97,27551807
114760,Summer Peak,1.4,27552471
114761,Winter Off-Peak,1.44,27552582
114762,Spring Break,1.26,27552717
114763,Summer Peak,0.91,27552770
114764,Summer Peak,1.09,27552868
114765,Winter Off-Peak,1.2,27554578
114766,Spring Break,1.35,27555063
114767,Spring Break,1.29,27557322
114768,Winter Off-Peak,1.21,27557992
114769,Summer Peak,1.47,27559416
114770,Spring Break,1.42,27566002
114771,Winter Off-Peak,1.05,27567455
114772,Spring Break,1.25,27569308
114773,Winter Off-Peak,1.19,27569888
114774,Summer Peak,0.84,27570074
114775,Spring Break,1.3,27570295
114776,Winter Off-Peak,0.98,27570463
114777,Summer Peak,0.85,27570485
114778,Winter Off-Peak,1.36,27571163
114779,Winter Off-Peak,1.05,27572554
114780,Summer Peak,1.08,27572832
114781,Winter Off-Peak,1.21,27573483
114782,Summer Peak,1.05,27573704
114783,Spring Break,0.92,27573767
114784,Winter Off-Peak,1.1,27573861
114785,Summer Peak,0.91,27576267
114786,Summer Peak,1.46,27577076
114787,Summer Peak,1.13,27578298
114788,Winter Off-Peak,1.41,27579255
114789,Spring Break,0.99,27579698
114790,Winter Off-Peak,0.89,27579796
114791,Spring Break,1.02,27579844
114792,Summer Peak,0.93,27579923
114793,Winter Off-Peak,0.95,27580312
114794,Winter Off-Peak,1.09,27580328
114795,Winter Off-Peak,1.47,27580964
114796,Spring Break,1.36,27581016
114797,Winter Off-Peak,1.3,27581411
114798,Winter Off-Peak,1.39,27581615
114799,Winter Off-Peak,0.95,27582416
114800,Winter Off-Peak,1.4,27584413
114801,Summer Peak,1.25,27584915
114802,Spring Break,1.19,27584957
114803,Spring Break,1.16,27585752
114804,Winter Off-Peak,1.34,27585912
114805,Summer Peak,1.02,27589169
114806,Spring Break,1.35,27593034
114807,Winter Off-Peak,0.9,27593335
114808,Winter Off-Peak,1.47,27593369
114809,Spring Break,0.86,27596342
114810,Spring Break,1.3,27596820
114811,Spring Break,0.88,27598172
114812,Spring Break,1.21,27598707
114813,Spring Break,0.89,27599185
114814,Winter Off-Peak,1.01,27600209
114815,Winter Off-Peak,1.38,27600437
114816,Spring Break,1.26,27601676
114817,Spring Break,1.48,27602303
114818,Summer Peak,1.24,27602495
114819,Spring Break,0.99,27602987
114820,Spring Break,0.91,27603879
114821,Spring Break,0.92,27603936
114822,Spring Break,0.83,27604258
114823,Winter Off-Peak,1.47,27604639
114824,Summer Peak,1.02,27606109
114825,Summer Peak,1.21,27606720
114826,Winter Off-Peak,1.29,27608063
114827,Spring Break,0.97,27609132
114828,Winter Off-Peak,0.89,27609355
114829,Spring Break,1.4,27610009
114830,Summer Peak,1.28,27610245
114831,Winter Off-Peak,1.13,27610753
114832,Winter Off-Peak,0.95,27610995
114833,Winter Off-Peak,0.89,27611098
114834,Winter Off-Peak,1.36,27612070
114835,Summer Peak,1.49,27612667
114836,Summer Peak,1.15,27612876
114837,Spring Break,0.8,27612925
114838,Summer Peak,0.81,27613128
114839,Summer Peak,0.88,27620424
114840,Summer Peak,1.23,27622210
114841,Summer Peak,1.27,27623260
114842,Summer Peak,0.84,27623360
114843,Winter Off-Peak,1.15,27624476
114844,Spring Break,1.49,27624539
114845,Winter Off-Peak,0.87,27627627
114846,Spring Break,1.34,27627991
114847,Summer Peak,1.35,27628195
114848,Summer Peak,1.3,27628302
114849,Summer Peak,1.3,27628465
114850,Summer Peak,1.33,27628480
114851,Spring Break,1.27,27628754
114852,Summer Peak,1.49,27629043
114853,Winter Off-Peak,1.43,27629538
114854,Summer Peak,0.95,27630335
114855,Spring Break,1.32,27630572
114856,Summer Peak,1.38,27632141
114857,Summer Peak,1.42,27632496
114858,Winter Off-Peak,1.04,27633968
114859,Summer Peak,0.97,27633987
114860,Winter Off-Peak,1.12,27635012
114861,Summer Peak,1.02,27636227
114862,Spring Break,0.93,27636889
114863,Spring Break,0.95,27637065
114864,Spring Break,0.84,27637220
114865,Winter Off-Peak,1.45,27637755
114866,Winter Off-Peak,1.0,27638014
114867,Spring Break,1.26,27638567
114868,Summer Peak,1.26,27639125
114869,Winter Off-Peak,1.39,27639832
114870,Summer Peak,1.11,27649154
114871,Winter Off-Peak,1.31,27649404
114872,Summer Peak,1.17,27649901
114873,Winter Off-Peak,0.94,27650083
114874,Winter Off-Peak,0.82,27650553
114875,Summer Peak,1.11,27650624
114876,Summer Peak,0.89,27652402
114877,Summer Peak,1.47,27653212
114878,Summer Peak,1.45,27653304
114879,Spring Break,1.1,27654484
114880,Winter Off-Peak,1.23,27654829
114881,Summer Peak,1.33,27656004
114882,Summer Peak,1.47,27656104
114883,Spring Break,0.82,27656752
114884,Summer Peak,1.32,27656768
114885,Summer Peak,0.95,27657263
114886,Spring Break,1.39,27657926
114887,Summer Peak,1.24,27658108
114888,Spring Break,1.01,27658203
114889,Winter Off-Peak,1.31,27659298
114890,Winter Off-Peak,1.09,27659540
114891,Winter Off-Peak,0.81,27659585
114892,Spring Break,0.92,27660427
114893,Spring Break,1.39,27661175
114894,Summer Peak,0.89,27662837
114895,Summer Peak,0.91,27663407
114896,Summer Peak,1.28,27663483
114897,Spring Break,0.98,27670819
114898,Spring Break,1.46,27671796
114899,Summer Peak,1.22,27672277
114900,Spring Break,1.16,27672939
114901,Summer Peak,1.44,27673543
114902,Winter Off-Peak,1.01,27675041
