listing_id,property_name,room_type,latitude,longitude,host_id
33766115,Cozy West Village apt,Entire home/apt,40.73684,-74.00844,5549854
33766179,"Large living room, near transit, gym, super clean",Entire home/apt,40.6316,-73.94559,236430571
33767467,Beautiful & Tranquil Private Room in Williamsburg,Private room,40.70734,-73.96417,9693094
33767710,Hostal: 1 full size mattress bottom floor bunk bed,Shared room,40.71692,-73.83439,2793778
33769887,Private! Studio New Modern Close To JFK LGA NYC :),Entire home/apt,40.6752,-73.8552,87156911
33769930,quiet inwood space,Private room,40.87079,-73.91961,254567452
33771250,Marriott Vacation Club Pulse New York City,Entire home/apt,40.75104,-73.9852,53481729
33771697,Cozy Central Park Pad Close To Everything!,Entire home/apt,40.7762,-73.98028,253429887
33772674,Boerum Hill modern duplex with private backyard!,Entire home/apt,40.68581,-73.9833,401659
33772781,Clean & Cozy apartment in East Village,Entire home/apt,40.73036,-73.98701,11902072
33773521,Shar's Hideaway  comfortable 1 bedroom suite,Private room,40.70657,-73.72932,254592145
33774081,"Fully furnished studio, 10 mins away from JFK.",Entire home/apt,40.66377,-73.76785,146484191
33774162,Shared room y Times Square,Shared room,40.76483,-73.98975,253906467
33774285,Lovely Sunny 1br in Bushwick,Private room,40.66641,-73.89133,13500337
33775190,LUXURY Building in the Heart of Manhattan!,Entire home/apt,40.7528,-73.97092,253978780
33775328,SPECTACULAR LOFT OVERLOOKING THE MANHATTAN SKYLINE,Entire home/apt,40.70416,-73.98999,254607256
33775765,SPECTACULAR LOFT OVERLOOKING THE MANHATTAN SKYLINE,Entire home/apt,40.70238,-73.99181,254607256
33775845,Little Italy/Lower East Side/ 3BR A+ Location!,Entire home/apt,40.7203,-73.99663,254518753
33775898,Cozy & Huge 1-Bed Apt in Harlem : Sparkling Clean,Entire home/apt,40.80717,-73.94386,51434683
33776235,Bright apt in the heart of the lower east side!,Entire home/apt,40.72241,-73.98554,42615337
33776470,West 57th Club by Hilton Club Studio Available,Private room,40.76494,-73.97822,85385725
33776553,Spanish Harlem! Next to the 6 train in Manhattan!,Entire home/apt,40.79834,-73.94337,251508221
33776576,Modern Astoria Apartment,Entire home/apt,40.75845,-73.9111,2312420
33777266,Home away in a cozy apartment in Times Square.,Entire home/apt,40.76051,-73.98792,102221050
33777889,E. WILLIAMSBURG ROOM WITH PRIVATE BALCONY,Private room,40.70403,-73.9428,4204942
33778143,The Blue Room by LGA/Kennedy Airporst & NYC!,Private room,40.76111,-73.88408,204733512
33778352,PRIME COZY HUGE Bedroom in Heart of NYC (RARE!!),Private room,40.75625,-73.96416,28580275
33779447,Amazing 1BR apartment in heart of Astoria,Entire home/apt,40.76829,-73.92625,155902664
33780071,Designer Madison Ave Studio with Brand New Kitchen,Entire home/apt,40.78582,-73.95546,55782090
33780177,Private Bathroom Bedroom Near Subway,Private room,40.60471,-74.00243,120763629
33780216,"M&C Garden, located in the heart of Astoria Ny",Entire home/apt,40.76649,-73.92356,60754157
33780377,"""Sea Gate"" Sunny, cozy, very clean studio app",Entire home/apt,40.57453,-74.00828,194716858
33781074,Comfortable apartment in the heart of Brooklyn.,Entire home/apt,40.67533,-73.94889,26071530
33781532,Fabulous 3BR/3BA NoMad Midtown LOFT,Entire home/apt,40.74615,-73.98872,253474169
33782555,"Cute and cozy, great downtown Manhattan location!",Shared room,40.71483,-73.99801,18885469
33782653,Packaged for one plus groups (ENSUITE KING ROYAL),Private room,40.64695,-73.93121,242631139
33783249,Is a beautiful place for recharge good energy....,Private room,40.74501,-73.98319,110907551
33783359,Sunny Modern Studio Near Columbus Circle,Entire home/apt,40.77123,-73.98782,20235361
33783445,MI CASA ES TÚ CASA,Private room,40.76409,-73.82928,253118370
33784647,Style in the heart of Williamsburg w/ private bath,Private room,40.71704,-73.95799,371936
33785223,"subway  1 min away,  manhattan 10 min.",Private room,40.75839,-73.91191,253571094
33785477,Sunny Private Room close to Manhattan(Green),Private room,40.69682,-73.93067,254771644
33787433,3 Bedroom Spacious Apartment,Entire home/apt,40.80143,-73.91353,251704655
33787438,Cozy Studio in the heart of NYC,Entire home/apt,40.74469,-73.98037,131544841
33787778,Uptown 1-bdr apartment. 2 stops to Times Sq!,Entire home/apt,40.81342,-73.9565,222763653
33787919,"Rad Midtown West 2BR w/ roomy sundeck, gym, near Times Sq by Blueground",Entire home/apt,40.76061,-73.98589,107434423
33788019,Sun-Filled 3 Bedroom Apartment in Bronx,Entire home/apt,40.80273,-73.91519,251704655
33789647,Zen Room in Artist’s Apartment,Private room,40.76429,-73.90967,61278683
33791537,Beautiful Veteran owned townhome,Entire home/apt,40.59908,-73.79133,93763302
33796136,Sunny Long Island City Studio,Entire home/apt,40.74613,-73.94141,104368542
33796251,Beautiful private Brooklyn room with kitchenette,Private room,40.68807,-73.95426,8748976
33796992,"Big Studio, 2 Queen beds with separate entrance",Entire home/apt,40.71554,-73.96225,38503810
33797564,SUNNY SUMMER SUBLET,Entire home/apt,40.66623,-73.92874,73049484
33797672,Island Dream,Entire home/apt,40.7613,-73.96152,35224817
33798189,Charming RM w/ own bath. Easy Midtown & LGA access,Private room,40.74496,-73.90779,137358866
33798389,starlight of washington heights,Private room,40.84008,-73.93684,186325219
33798718,LUX high-rise apt in timesSQ with Huds river view,Entire home/apt,40.76124,-74.00059,255173566
33800016,COZY ROOM IN PRIME MID EAST CLOSE TO EVERYTHING!!!,Private room,40.75661,-73.96396,28580275
33800548,"Entire  Apartment in Flushing , Queens.",Entire home/apt,40.75908,-73.80845,96219565
33800823,Spectacular 2bedroom near Subway-Cafes-Shop & MORE,Entire home/apt,40.7867,-73.97594,253873710
33800856,Private 2A Room in 4BR/2BA APT in Hell's Kitchen,Private room,40.76037,-73.99171,137274917
33801117,Brooklyn Couples Retreat w/ spa bathroom,Private room,40.68129,-73.93437,25308624
33801421,The best building in Bed-Stuy,Entire home/apt,40.69266,-73.94431,46430057
33801781,Lower East Side Classic Vibes,Entire home/apt,40.72059,-73.98514,69831679
33802074,LARGE ROOM - FIT 2-3 GUESTS - SAFE & RENOVATED,Private room,40.87724,-73.85047,73676969
33803252,All the restaurants and bars you can ask for,Entire home/apt,40.82807,-73.82418,255216752
33804063,"Bushwick apartment, thoughtful details",Private room,40.69767,-73.93096,1200192
33804180,Cozy farmhouse in NYC. 2 bdrms; 2 full baths. WiFi,Entire home/apt,40.52293,-74.21238,163169045
33804214,Studio sized room in Midtown-East Manhattan,Private room,40.74263,-73.97639,136122177
33806317,Welcome homey ! Your new artist friend :),Shared room,40.72152,-73.98625,7216350
33807644,Williamsburg 30 days min. 2bath/en suite 2bedroom,Entire home/apt,40.71092,-73.96717,10951481
33808226,FURNISHED NEW STUDIO EAST VILLAGE/SOHO/BOWERY,Entire home/apt,40.7215,-73.99171,226699782
33808368,Bright & Cheerful w/ Laundry & Free Cleaning!,Private room,40.69054,-73.92793,161324994
33808465,"Access to public transportation
Near shopping area",Private room,40.61326,-73.94742,255258800
33808634,Gotham City oasis 10 min to the city,Shared room,40.68557,-73.97288,247189581
33809888,Modern and Cozy Queen Bedroom (Shared),Shared room,40.77203,-73.95344,225055374
33810134,Amazing Queen Bedrose UES (Shared),Shared room,40.77181,-73.953,225055374
33810243,Azur Queen Bedroom UES (Shared),Shared room,40.77019,-73.95449,225055374
33810572,Shared Room and Exp Heart of Manhattan,Shared room,40.76661,-73.99082,253906467
33810599,Furnished modern studio luxury elevator building,Entire home/apt,40.71138,-74.00834,28175069
33812239,3 bedroom Apartment a few blocks from Union Square,Entire home/apt,40.72919,-73.98151,34312950
33820675,*Private room with new bedroom set and mattress,Private room,40.70927,-73.82948,10149317
33822605,Brooklyn share next to train 25 min to Manhattan,Shared room,40.6783,-73.91055,201015598
33823598,LOVELY 1 BED ROOM 10 MIN FR JFK WITH PRIVATE PORCH,Private room,40.68687,-73.76809,29349060
33825679,✭Spacious home in 2 unit house next to subway!✭,Entire home/apt,40.70961,-73.95598,141885946
33826205,"Gorgeous, light & bright apt in Bed Stuy + yard",Entire home/apt,40.68444,-73.95434,57920236
33826775,"Spacious, Light-Filled One-Bedroom in Williamsburg",Entire home/apt,40.70783,-73.94346,255178006
33827757,Great bars nearby & Quick 3min walk to Metro,Private room,40.69117,-73.92805,128572217
33827823,The Sweet Spot 2- Private Apt with a court yard,Private room,40.8273,-73.94952,49523787
33828402,Trendy NYC Private Bedroom in Upper West Side,Private room,40.79961,-73.95961,238321374
33828501,Upper East Two Bed w/ 3 Beds | Sleeps 6 | Near Q,Entire home/apt,40.76996,-73.95771,255408641
33828528,Stunning Private Bedroom in Prime NYC/by Columbia!,Private room,40.7999,-73.95962,238321374
33828595,Ideal for Student: Upper West Side Private Bedroom,Private room,40.79848,-73.95983,238321374
33828709,RARE | Romantic Studio ♥ West Village Landmark,Entire home/apt,40.7334,-74.00075,254422886
33828807,"Cozy room in Brooklyn Safe Area. 30m to D,N/Town",Private room,40.63402,-74.0025,92897185
33829141,New Private Bedroom in Prime NYC / Upper West Side,Private room,40.79834,-73.96117,238321374
33829512,Vibrant Private Bedroom in Central Upper West Side,Private room,40.80004,-73.96066,238321374
33829538,Luxury 2 Bed 2 Full Bath Walk to Times Square,Entire home/apt,40.75746,-73.98795,255414914
33829619,**Private Room in Newly Renovated Apartment,Private room,40.70657,-73.82903,10149317
33830012,Spacious Private space in Park Slope,Entire home/apt,40.6602,-73.98052,255420742
33830298,Artsy Private Bedroom in UWS - Near Columbia U!,Private room,40.79972,-73.96107,238321374
33830393,Newly Renovated Private Bedroom Near Columbia U!,Private room,40.79812,-73.96082,238321374
33830460,Quaint East Village Apartment,Private room,40.72554,-73.98875,46231814
33830513,Dreamy Private Bedroom in Prime NYC Location (UWS),Private room,40.80037,-73.9594,238321374
33830665,"Stylish Private Room in Upper West Side, Manhattan",Private room,40.79863,-73.96103,238321374
33831016,Upper West Side/Central Park Sleek Private Bedroom,Private room,40.80035,-73.96106,238321374
33831074,Sunny Private Bedroom in Upper West Side,Private room,40.79995,-73.96139,238321374
33831113,Sonder | Stock Exchange | Vibrant 2BR + Sofa Bed,Entire home/apt,40.70713,-74.01205,219517861
33831116,Sonder | Stock Exchange | Collected 1BR + Laundry,Entire home/apt,40.70621,-74.01199,219517861
33831120,Sonder | Stock Exchange | Stunning 1BR + Sofa Bed,Entire home/apt,40.70761,-74.01078,219517861
33831129,Charming and Bright Apt. in Heart of Williamsburg,Entire home/apt,40.71339,-73.96112,8860345
33831138,Modern Private Bedroom in Upper West Side,Private room,40.80006,-73.96095,238321374
33831221,"Private Bedroom in Prime Location, Upper West Side",Private room,40.80036,-73.96075,238321374
33831236,211 east 34 st Room 1,Private room,40.65239,-73.94454,255431206
33832027,Studio in an Upscale Beautiful Neighborhood,Shared room,40.7201,-73.83723,42422120
33832840,"Beautiful, Cozy & Private Bedroom in Bushwick BKLN",Private room,40.7011,-73.92194,11123552
33833257,Huge Room In Lovely Apartment. 30 Min To Manhattan,Private room,40.67994,-73.9135,255448841
33833470,Sonder | Stock Exchange | Smart 2BR + Sofa Bed,Entire home/apt,40.70779,-74.01249,219517861
33833596,Convenient & Cozy Upper West Side 2 Beds Apartment,Entire home/apt,40.80238,-73.96737,40629507
33833636,Sonder | Stock Exchange | Timeless 3BR + Sofa Bed,Entire home/apt,40.70709,-74.01037,219517861
33833725,Cozy Home Nested Between Soho and The West Village,Private room,40.72825,-74.0033,158694
33833887,Sonder | Stock Exchange | Vintage 1BR + Sofa Bed,Entire home/apt,40.70701,-74.01117,219517861
33834873,Cutely designed room in Williamsburg apartment,Private room,40.71216,-73.94246,22553147
33835358,Rustic Room East Williamsburg 15 Min to Manhattan,Private room,40.70697,-73.92401,210019212
33835408,Luxury Corner Apt&bigTerrace. Water&city view 55Fl,Entire home/apt,40.75966,-73.99277,67738361
33835470,"""The Grand Budapest"" room in Brooklyn!",Private room,40.67965,-73.91168,255448841
33836115,Private Room in PRIME Manhattan Location,Private room,40.76853,-73.96407,119798153
33837065,Modern west village one bedroom,Entire home/apt,40.73393,-74.00552,359537
33845173,"Cozy, Friendly Apt Share For Young Professionals",Private room,40.66945,-73.95717,253836845
33845393,"Cozy, Friendly Apt Share for Young Professionals",Private room,40.66999,-73.95959,253836845
33846501,Packaged for one and groups (QUEEN B),Private room,40.64683,-73.93003,242631139
33847217,BIG BEDROOM CLOSE TO LA GUARDIA AIRPORT FREE WIFI,Private room,40.76402,-73.89098,22784412
33849375,Beautiful Park Slope summer 1-bedroom sublet,Entire home/apt,40.67093,-73.97555,10873558
33849970,"3min to Grand Ave subway, newly built in 2015",Private room,40.7387,-73.8771,19303369
33850135,Private & Quiet Oasis in the Center of NYC,Entire home/apt,40.74034,-74.00084,253637076
33850661,Amazing private room 5 min time square,Private room,40.76921,-73.99239,45578040
33851532,Rooftop Terrace Penthouse 2 Bed Near Central Park,Entire home/apt,40.76347,-73.98776,255440488
33851754,BrooklynRoom,Private room,40.68325,-73.98126,13672021
33851822,Laundry + Free Cleaning - 5min to Metro,Private room,40.69077,-73.92667,161324994
33851889,Spacious Room in great location,Private room,40.86202,-73.92771,37917699
33852169,Large East Village Private Room & Private bathroom,Private room,40.72485,-73.98422,37792599
33852557,Spanish Harlem magical place full of life .,Private room,40.7958,-73.93766,254112876
33852604,Sunny-Junior-one bedroom-Prospect/Lefferts garden,Entire home/apt,40.6605,-73.94767,112909067
33853158,2 bedroom on the Brighton Beach by  the ocean,Entire home/apt,40.57859,-73.95962,73397630
33853642,Comfy basement suite,Entire home/apt,40.90406,-73.86286,78185278
33853876,Middle of Manhattan,Private room,40.75939,-73.99501,62289627
33853889,Private Spacious Bedroom in lush green Fort George,Private room,40.85719,-73.93048,45776423
33854066,Birdman movie Room in Brooklyn.30 Min to Manhattan,Private room,40.68078,-73.91283,255448841
33854406,"Beautiful condo in quiet Parkchester, close to NYC",Entire home/apt,40.83516,-73.86024,16851857
33855726,Modern 2 Br Apartment in Brooklyn. Close to NYC,Private room,40.68773,-73.91039,107950422
33855937,"BRIGHT, STUNNING ROOM WITH AMAZING VIEWS.",Private room,40.76236,-73.96482,117999420
33855990,Master Bedroom in Bushwick Minutes from Subways,Private room,40.6897,-73.91146,64680664
33856310,Sunny Summer Space in Brooklyn’s Stuyvesant East,Entire home/apt,40.68305,-73.92322,229386490
33856727,Master Bedroom w/Private bath Artsy Apt in Bushwik,Private room,40.70041,-73.92884,2373120
33856906,Relax in SoHo with private outdoor space,Entire home/apt,40.72202,-73.99491,14909731
33857172,Cozy Queen Bedroom Private Half Bathroom in Harlem,Private room,40.82032,-73.94464,25272468
33857708,"Sunnyside room close to subway, Midtown & LGA.",Private room,40.73614,-73.92068,137358866
33858603,Sunny,Entire home/apt,40.819,-73.94568,15347665
33859371,Duplex Penthouse w Sprawling Outdoor Terrace,Entire home/apt,40.71664,-73.94534,255675063
33865520,Great 1BR in Times Square with terrace and view,Entire home/apt,40.76412,-73.99173,253619642
33866860,"A+ Chelsea Location! MSG, Javits, Penn!",Entire home/apt,40.74945,-73.99511,231755465
33867882,Charming private bedroom in Hell’s Kitchen,Private room,40.76335,-73.99051,9718310
33869355,"Cozy big Apt, Manhattan, Columbia, Central Park",Shared room,40.81153,-73.96112,163365183
33870097,"Convenient, bright 1Bdr in Williamsburg, Brooklyn",Entire home/apt,40.71139,-73.9598,2405781
33870501,2 BDR apt in Brownstone Greenpoint Williamsburg,Private room,40.72599,-73.95498,38257294
33871041,"High floor, sunny, clean and cozy FiDi apt:)",Entire home/apt,40.70388,-74.0082,48419016
33873570,Lexi's Global  Retreat in Flatbush! (New Host!!),Private room,40.64418,-73.92556,255787023
33874579,Middle town luxury studio close to penn station,Entire home/apt,40.75114,-73.99843,210193549
33875614,Artist's Harlem Apartment,Entire home/apt,40.81003,-73.94535,16439835
33877113,Luxurious Rooms,Private room,40.68787,-73.77727,255811821
33877682,Huge private room in convenient south Brooklyn,Private room,40.67435,-73.9891,2640420
33877798,NYC High End Upper East Side Central Park Gem Home,Entire home/apt,40.77867,-73.95143,147675745
33877942,Crown Heights Amazing,Entire home/apt,40.67637,-73.94309,57403189
33878676,TRIBECA-Huge One Bedroom Doorman Apt,Entire home/apt,40.71715,-74.00368,26248578
33880071,Beautiful Studio,Entire home/apt,40.7866,-73.94225,255845450
33880238,Putnam Townhome,Private room,40.68482,-73.95136,18007143
33880288,Perfect Location!,Private room,40.75792,-73.92249,3128437
33880355,Modern yet Cozy! Awesome Roommates and Near Metro!,Private room,40.6794,-73.94996,114389578
33880820,"Cute, comfy room in beautiful Brooklyn brownstone",Private room,40.6943,-73.95004,6410618
33880913,Perfect Midtown East 1 Bed Just One Flight Stairs,Entire home/apt,40.75886,-73.96596,255853430
33881088,Cozy Sm Room Furnished!,Private room,40.83532,-73.94428,5986790
33881136,Cozy Brooklyn Getaway,Private room,40.6756,-73.9251,255856907
33881201,SoHo + Greenwich Penthouse Escape! Cozy Studio!,Entire home/apt,40.7277,-74.00104,254522143
33883497,Beautiful 2BR Bed Stuy Apartment,Entire home/apt,40.67917,-73.94624,255882354
33883852,Charming Studio with Fantastic Location,Entire home/apt,40.76491,-73.98659,137581011
33884341,Sunny Private Room close to Manhattan(Blue),Private room,40.69612,-73.92918,255890676
33884349,Comfy Bronx home away from home,Private room,40.86925,-73.89974,54136018
33885227,Sunny Private Room close to Manhattan(Yellow),Private room,40.69814,-73.9286,255899465
33885308,"Spacious, natural light room in EAST WILLIAMSBURG",Private room,40.70867,-73.93891,64675514
33887493,Cute room in HK,Private room,40.76582,-73.98571,133130315
33888418,Beautiful room in East Village spacious apartment,Private room,40.72777,-73.97951,1409287
33891559,"Dapper 1BR in Upper East Side w/ Doorman + Gym, next to Central Park",Entire home/apt,40.78548,-73.97078,107434423
33892511,Greenpoint Sunrise Studio (Private / Entire Apt),Entire home/apt,40.73292,-73.95395,255946767
33893655,Studio in doorman building in Tribeca,Entire home/apt,40.7243,-74.0111,138798990
33896459,Luxurious 2BR Midtown Manhattan Perfect Location Fantastic views,Entire home/apt,40.77127,-73.99237,255433680
33897702,Privacy in a shared Space!! Males Only Plz,Shared room,40.69541,-73.90785,27260699
33897838,NEW- Sunny and Modern Cobble Hill 1 Bedroom,Entire home/apt,40.68834,-73.9989,255980743
33898321,Room in heart of NoHo/East Village,Private room,40.7284,-73.99053,8518291
33898799,Location! Room in Bklyn 10 minutes to Manhattan B2,Private room,40.69804,-73.94546,188015014
33899066,Epic 3bdr 2bath next to the best rooftop bars,Entire home/apt,40.71697,-73.98605,174760879
33899850,Privacy in a Shared Space! Males only plz,Shared room,40.69606,-73.9095,27260699
33900104,Clean and comfortable Upper East Side location,Private room,40.78995,-73.94603,253071059
33900546,The Green Place,Entire home/apt,40.74895,-73.9474,101790764
33900721,NEW COZY STUDIO WITH LARGE PRIVATE OUTDOOR SPACE,Entire home/apt,40.78202,-73.94826,81712936
33900911,Gorgeous Apartment on the Upper West Side,Entire home/apt,40.77318,-73.98836,131171018
33901005,"Sunny, Spacious, Cozy, Charming Brooklyn Abode",Entire home/apt,40.67599,-73.97664,192752
33901138,Location! Room in Bklyn 10 minutes to Manhattan B3,Private room,40.69765,-73.94715,188015014
33902284,Location! Room in Bklyn 10 minutes to Manhattan U1,Private room,40.69952,-73.9451,188015014
33902619,Location! Room in Bklyn 10 minutes to Manhattan U2,Private room,40.69806,-73.94544,188015014
33902876,Location! Room in Bklyn 10 minutes to Manhattan U3,Private room,40.69741,-73.94555,188015014
33903016,Appartment-2 rooms,Entire home/apt,40.68892,-73.87167,198853982
33903248,Location! Room in Bklyn 10 minutes to Manhattan B1,Private room,40.69915,-73.94709,188015014
33903300,Affordable Luxury 2 Bedroom & 2 Bath In Brooklyn,Entire home/apt,40.68946,-73.94181,147983579
33903781,Sunny and spacious home in Greenpoint,Private room,40.72215,-73.94317,114589786
33904680,HUGE Master Suite in Spacious Duplex,Private room,40.76537,-73.98767,10374669
33905074,The Guest House,Private room,40.73136,-73.87402,256032762
33906539,Eclectic Private BR in Ridgewood Woodbine,Private room,40.70913,-73.89486,242962235
33906887,New renovation cozy home 12 min train to Manhattan,Shared room,40.74508,-73.90291,251156430
33907003,Unique Private BR in Ridgewood Woodbine,Private room,40.7081,-73.89507,242962235
33907325,TW #5 Private Rm - 1st Fl. Queen Bed 1 to 2 Guests,Private room,40.83715,-73.83489,211136294
33907604,Sunny Private BR in Ridgewood Woodbine,Private room,40.70722,-73.89614,242962235
33907635,Charming Studio in the heart of Upper East Side,Entire home/apt,40.77414,-73.95301,90052526
33907731,Cozy Modern Townhouse Garden Apt,Entire home/apt,40.69258,-73.93638,53621
33907801,Stylish Private BR in Ridgewood Woodbine,Private room,40.70775,-73.89472,242962235
33908098,Cozy Room near Prospect Park!,Private room,40.64807,-73.9789,42483494
33908121,"Shopping , City, Close the water Distance",Private room,40.61523,-74.02917,212629546
33908256,Bright & designed apartment in Brooklyn,Entire home/apt,40.67144,-73.94613,254795926
33908307,Stuyvesant Heights quiet private Apartment,Entire home/apt,40.68682,-73.93493,6790229
33908446,"Free Cleaning & WiFi, Quick Walk to Metro-Modern!",Private room,40.69116,-73.92658,133555768
33909064,Clinton Hill/Bed Stuy Artist Retreat,Entire home/apt,40.69214,-73.95217,8859112
33909151,"Mi casa es tu casa, habitación 2",Private room,40.74351,-73.90405,241565326
33909411,Stuyvesant Heights quiet private Apt - 2 bedrooms,Entire home/apt,40.68492,-73.9334,6790229
33909508,Private room in Manhattan,Private room,40.8415,-73.9375,173673660
33909511,Executive room for professional.,Private room,40.7651,-73.97808,1709718
33909539,"Luxury studio w/doorman,gym,sauna,washer/dryer",Entire home/apt,40.67794,-73.96023,19057986
33909633,"Amazing 3 Bed Apt, Less than 5 mins to Manhattan",Entire home/apt,40.74657,-73.93289,251229393
33910078,Bright & Cozy Apartment walking distance to Subway,Entire home/apt,40.69422,-73.93232,256071378
33910837,Nest,Private room,40.85531,-73.9283,209332627
33910920,Free Cleaning & WiFi-Near Train + Bars & Nightlife,Private room,40.6908,-73.92784,133555768
33911027,Centrally located on Broadway -Quick walk to metro,Private room,40.68938,-73.9263,133555768
33911544,Best Location in NYC! 4BR Steps to Central Park!,Entire home/apt,40.76458,-73.96759,255674126
33911691,Private room close to the JFK airport,Private room,40.68567,-73.87985,66132548
33912045,chill zone,Entire home/apt,40.70628,-73.9379,176119156
33912291,Bright and Chill Room in Bushwick for two friends!,Private room,40.69903,-73.9149,18765976
33912483,Charming 2Bdr in Park Slope with roof deck,Entire home/apt,40.6763,-73.97287,15676792
33913644,"Modern and bright 2Bed 2Bath Bushwick, Brooklyn",Entire home/apt,40.70205,-73.91338,50981314
33913682,Cozy room with turquoise accent in historic Harlem,Private room,40.81482,-73.94477,27277379
33913702,Artsy apt in the heart of Brooklyn -- Near all!,Entire home/apt,40.68466,-73.94349,27936743
33914381,Sunny and Cozy in Upper Manhattan,Private room,40.83266,-73.9414,77515
33914432,"Large, Peaceful Private Room in Bushwick",Private room,40.69916,-73.91572,18765976
33914554,3 Bedroom Full house - 15mins to NYC/Ferry,Entire home/apt,40.61041,-74.11593,161357125
33915820,Manhattan Ave Apartment 2 stops from Times Square,Private room,40.80712,-73.95686,18416970
33915843,Beautiful duplex apartment by Times Square,Shared room,40.7665,-73.98943,253906467
33916529,Entire Studio Apartment Over Looking Central Park,Entire home/apt,40.79551,-73.94813,101965358
33917759,Central Park North Max-Room,Private room,40.80332,-73.94853,234483148
33917958,"LGA / Midtown, Prime room space w/ elevator +more",Private room,40.74506,-73.90602,137358866
33923209,"Queens SPACIOUS Bedroom, 1–3 people, 25 min to NYC",Private room,40.73591,-73.92415,254542999
33925600,"Nice room in Brooklyn, Safe area 30m to D,N/Town",Private room,40.6348,-74.00304,92897185
33926057,ONLY WOMEN/CAMAS PARA MUJER/HABITACIÓN COMPARTIDA,Shared room,40.74116,-73.86667,223087887
33926074,Cozy Artist's Haven Brooklyn Apartment,Private room,40.66681,-73.9549,83615522
33927253,Private Room@Columbia University neighborhood,Private room,40.80144,-73.96409,114502772
33927923,"Spacious, Sunny, and quiet sanctuary in FlatbushBK",Entire home/apt,40.65164,-73.95533,2282687
33928971,Large 1BR apt. in luxury West Village building.,Entire home/apt,40.73264,-74.00422,158709729
33929577,"Couch(sofácama), only women, near LGA & Manhattan",Shared room,40.74086,-73.86618,223087887
33929652,Private Bedroom In 5BR Apt W 2 Baths Near 3 Trains,Private room,40.7093,-73.8954,242962235
33930074,"Your Private Oasis In A Shared Apt, Near 3 Trains!",Private room,40.70893,-73.89636,242962235
33930406,Absolutely Beautiful!,Private room,40.76597,-73.9893,20851517
33930602,Your New Private Bedroom Awaits! Near Good Transit,Private room,40.70897,-73.89663,242962235
33930883,Beautiful 2 bedroom 2 bathroom in East Harlem,Entire home/apt,40.79819,-73.93953,49796888
33930925,"Spacious Private Room W 3 Nearby Trains, In Queens",Private room,40.70762,-73.89526,242962235
33931270,Sleek & Sunny Private Bedroom With 3 Local Trains,Private room,40.70862,-73.89536,242962235
33931985,"New, Adorable Williamsburg One-Bedroom",Entire home/apt,40.70409,-73.94078,229141974
33932313,Sunny Private BR in Ridgewood Woodbine,Private room,40.70876,-73.89704,242962235
33932433,"Room w/Loft & Private Bathroom, Private Entrance",Private room,40.69764,-73.91585,55143966
33932486,Shared Couch  in  Shared Studio,Shared room,40.80298,-73.95375,274333
33932573,Modern Private BR in Ridgewood Woodbine,Private room,40.70769,-73.89641,242962235
33932806,Trendy Private BR in Ridgewood Woodbine,Private room,40.70885,-73.89634,242962235
33932981,Peaceful Private BR in Ridgewood Woodbine,Private room,40.70937,-73.89702,242962235
33933219,24hr access recording studio with on call engineer,Private room,40.69593,-73.97003,61950433
33933477,Comfortable!  2 Bed Rm Apt. in House~20 min to NYC,Entire home/apt,40.81338,-73.85821,38377515
33933527,Beautiful Private Room in Upper East Side #8,Private room,40.78222,-73.9456,1786901
33933592,Stylish 4 BR APT in Ridgewood Woodbine,Private room,40.70807,-73.89483,242962235
33934534,#1 Shared ROOM 4YOU for 6 guests,Shared room,40.66738,-73.93669,256235740
33935442,Manhattan/帝国大夏/ time square【3】,Private room,40.74578,-73.99091,107245546
33936370,Cozy room with 3 windows.,Private room,40.69174,-73.90811,43676525
33937108,#2 ROOM 4LEDY (4 guests),Shared room,40.66779,-73.93729,256235740
33937444,NEW! Beautiful room in flat w/ rooftop in SOHO :),Private room,40.72365,-73.99377,35955942
33937844,"Spacious, Light-Filled, Private Bklyn 2-Bedroom",Entire home/apt,40.66549,-73.94616,255990804
33937907,Antonio's place,Private room,40.75009,-73.94864,36242952
33938000,Super Spacious Room! Private bathroom! LES/Soho,Private room,40.71983,-73.98981,71400423
33940543,211 east 34 stRoom 3,Private room,40.65295,-73.9463,255431206
33941416,Comfy Room in Williamsburg! Close to 3 subways!,Private room,40.70445,-73.94491,256299491
33941653,The Eagle's Nest,Private room,40.80437,-73.94595,82380968
33941785,Beautiful studio apartment in a perfect location,Entire home/apt,40.72359,-73.98519,9380030
33942313,Private Bedroom Modern Fully Renovated Harlem Apt,Private room,40.82185,-73.9413,345087
33942517,Cozy Three-Bedroom Apartment - Brooklyn,Entire home/apt,40.68737,-73.94346,236796242
33943045,Steps away from Manhattan!,Entire home/apt,40.76752,-73.91433,55203569
33943216,"Entire 2BR Modern, Luxurious Apt in East Village",Entire home/apt,40.72607,-73.98625,156381151
33943482,Perfect 2 Bedrooms in Upper East Side #8,Entire home/apt,40.78364,-73.94586,1786901
33943754,Private Room with Backyard Access!,Private room,40.69899,-73.91667,18765976
33943994,Private & Cozy Room in Bushwick,Private room,40.69932,-73.91576,18765976
33944331,Gorgeous 2br apartment on Madison Ave,Entire home/apt,40.74602,-73.98486,255190901
33944413,Large modern one bedroom apartment -1 block subway,Entire home/apt,40.76939,-73.92139,248831780
